ProcName,Path,ProcessId,_time,app,app:able_to_transfer_file,app:category,app:default_ports,app:evasive,app:excessive_bandwidth,app:has_known_vulnerability,app:risk,app:subcategory,app:used_by_malware,application,bytes_in,bytes_out,dest_port,protocol,src_ip,threat:category,threat:cve,threat:severity,threat_id,threat_name,transport,type,url,DriveType,FileSystem,FreeSpaceKB,DriveName,TotalSpaceKB,UsedSpaceKB,EventCode,Logon_ID,User,Event_time,Network_transfer,Network_time,Traffic_type,Reg_time,Rdata,Revent_status,key_path,Rpid,Rprocess_image,registry_type,SEP_time,SEP_action,SEP_app,direction,SEP_local_port,SEP_packet_id,SEP_remote_host,SEP_tag,Serv_Desc,Serv_Name,StartMode,Serv_Started,Serv_time,Attack1,Attack2,Attack3,Attack4,Attack5
1,1,16668,135959,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925805964,1,976743932,50937968,538,1,1,135900,17540,135757,1,135959,0,0,1,6704,1,1,135959,1,0,1,0,25286378,0,0,0,1,2,2,135752,1,0,0,0,0
1,1,18232,135956,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925806092,1,976743932,50937840,576,1,1,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,17244,135954,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925806220,1,976743932,50937712,528,1,1,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,2,3212,25286376,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,17036,135951,1,2,2,280,2,2,2,4,0,1,1,62,443,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925806408,1,976743932,50937524,552,1,10,135900,10164,135757,1,135958,0,0,1,6704,1,1,135959,0,1,1,3212,25286375,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,14520,135951,1,2,1,280,1,1,2,4,4,2,3,62,443,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925806552,1,976743932,50937380,680,0,1,135900,6624,135757,1,135958,0,0,1,10816,1,1,135959,0,1,2,3212,25286374,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,11996,135951,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10212,0,0,0,0,0,1,1,0,1,1,925806752,1,976743932,50937180,538,1,1,135800,3540,135757,1,135958,0,0,1,10816,1,1,135959,0,1,2,4487,25286373,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,18232,151956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,17632,135950,1,1,2,253,1,1,2,4,1,2,5,186,87,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925807032,1,976743932,50936900,576,1,1,135800,719885,135601,1,135957,0,0,1,6704,1,1,135959,0,1,1,4487,25286372,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,14512,135949,1,2,2,2443,1,1,2,4,3,2,4,66,390,65000,2,10310,0,0,0,0,0,2,1,0,1,1,925807148,1,976743932,50936784,528,1,1,135800,359942,135601,1,135957,0,0,1,10816,1,1,135959,0,1,2,4487,25286371,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,15760,135949,1,1,2,253,1,1,2,4,1,2,5,0,93,65000,1,10310,0,0,0,0,0,1,1,0,1,1,925807268,1,976743932,50936664,552,1,10,135800,359942,135601,1,135957,0,0,1,10816,1,1,135959,0,1,1,4487,25286370,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152156,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,1,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,18352,135949,1,1,2,253,1,1,2,4,1,2,5,0,93,65000,1,10310,0,0,0,0,0,1,1,0,1,1,925807456,1,976743932,50936476,680,0,1,135800,1065,135601,1,135956,0,0,1,6704,1,1,135959,0,1,2,4487,25286369,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,16924,135947,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925807652,1,976743932,50936280,538,1,1,135720,139,135601,1,135956,0,0,1,10816,1,1,135959,0,1,1,4487,25286368,10121,1,1,1,1,2,135752,1,0,0,0,0
1,1,17784,135942,1,2,2,280,2,2,2,4,0,1,1,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925807864,1,976743932,50936068,538,1,1,135700,925,135601,1,135956,0,0,1,10816,1,1,135959,0,1,2,4487,25286367,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,16476,135942,1,2,1,280,1,1,2,4,4,2,3,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925808048,1,976743932,50935884,576,1,1,135700,21544,135257,1,135955,0,0,1,6704,1,1,135959,0,1,1,4487,25286366,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,17060,135938,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925808176,1,976743932,50935756,528,1,1,135700,10772,135257,1,135955,0,0,1,10816,1,1,135959,0,1,2,4487,25286365,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,17684,135933,1,2,2,280,2,2,2,4,0,1,1,62,457,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925808352,1,976743932,50935580,552,1,10,135700,10772,135257,1,135955,0,0,1,10816,1,1,135959,0,1,1,4487,25286364,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,16852,135933,1,2,1,280,1,1,2,4,4,2,3,62,457,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925808476,1,976743932,50935456,680,0,1,135700,10226,135257,1,135953,0,0,1,6704,1,1,135959,0,1,2,4487,25286363,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,14824,135931,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925808608,1,976743932,50935324,538,1,10,135638,6619,135257,1,135953,0,0,1,10816,1,1,135958,0,1,1,4487,25286362,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,852,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,12556,135926,1,2,2,280,2,2,2,4,0,1,1,62,451,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925808796,1,976743932,50935136,540,1,10,135638,3607,135257,1,135953,0,0,1,10816,1,1,135958,0,1,1,4487,25286361,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,104556,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,601,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,9640,135926,1,2,1,280,1,1,2,4,4,2,3,62,451,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925809040,1,976743932,50934892,538,1,10,135637,691096,135101,1,135952,0,0,1,6704,1,1,135958,0,1,2,4487,25286360,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,18232,104556,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,601,1,1,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,10916,135926,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925809160,1,976743932,50934772,540,1,10,135637,345548,135101,1,135952,0,0,1,10816,1,1,135958,1,0,1,0,25286359,0,0,1,1,3,1,135752,1,0,0,0,0
1,1,18232,104556,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,601,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,14600,135922,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925809500,1,976743932,50934432,538,1,1,135600,345548,135101,1,135952,0,0,1,10816,1,1,135958,0,1,1,3212,25286358,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,12212,135922,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925809676,1,976743932,50934256,576,1,1,135600,1061,135101,1,135951,0,0,1,6704,1,1,135958,0,1,2,3212,25286357,10308,0,1,1,3,1,135752,1,0,0,0,0
1,1,18232,104556,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,601,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,14904,135922,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925809808,1,976743932,50934124,528,1,1,135600,144,135101,1,135951,0,0,1,6860,1,1,135958,0,1,1,3212,25286356,10308,0,1,1,3,1,135752,1,0,0,0,0
1,1,15212,135921,1,1,2,253,1,1,2,4,1,2,5,460,98,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925810124,1,976743932,50933808,552,1,10,135600,916,135101,1,135951,0,0,1,6860,1,1,135958,0,1,2,3212,25286355,10308,0,1,1,1,2,135752,1,0,0,0,0
1,1,10052,135921,1,1,2,253,1,1,2,4,1,2,5,449,87,65000,1,10308,0,0,0,0,0,1,1,0,1,1,925810188,1,976743932,50933744,680,0,1,135600,17438,134757,1,135951,0,0,1,6860,1,1,135958,0,1,1,3212,25286354,10308,0,1,1,1,2,135752,1,0,0,0,0
1,1,13932,135921,1,1,2,253,1,1,2,4,1,2,5,160,271,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925810516,1,976743932,50933416,538,1,1,135500,8719,134757,1,135951,0,0,1,6860,1,1,135958,0,1,2,3212,25286353,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,16148,135921,1,1,2,253,1,1,2,4,1,2,5,171,94,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925810584,1,976743932,50933348,576,1,1,135500,8719,134757,1,135951,0,0,1,6860,1,1,135958,0,1,1,3212,25286352,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,18232,124556,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,601,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,9520,135921,1,1,2,253,1,1,2,4,1,2,5,178,93,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925810768,1,976743932,50933164,528,1,1,135500,10041,134757,1,135951,0,0,1,6860,1,1,135958,0,1,2,3212,25286351,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,6428,135921,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925810976,1,976743932,50932956,552,1,10,135500,6522,134757,1,135951,0,0,1,10816,1,1,135958,0,1,2,4487,25286350,10121,1,1,1,3,1,135752,1,0,0,0,0
1,1,18232,132956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,612,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,11968,135921,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925811096,1,976743932,50932836,680,0,1,135500,3518,134757,1,135951,0,0,1,10816,1,1,135958,0,1,1,4487,25286349,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,612,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,16372,135921,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925811220,1,976743932,50932712,538,1,1,135500,719837,134601,1,135951,0,0,1,6860,1,1,135957,0,1,2,4487,25286348,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,612,1,1,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,3740,135921,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925811412,1,976743932,50932520,576,1,1,135500,359918,134601,1,135951,0,0,1,6860,1,1,135957,0,1,1,4487,25286347,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,612,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,7700,135921,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925811684,1,976743932,50932248,528,1,1,135500,359918,134601,1,135951,0,0,1,6860,1,1,135957,0,1,2,4487,25286346,10121,1,1,1,3,1,135752,1,0,0,0,0
1,1,18232,152956,1,2,2,280,2,2,2,4,0,1,1,6068,660,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,883898920,1,976743932,92845012,612,1,10,135900,8770,135757,1,135959,0,0,1,10816,1,1,135959,0,1,1,3212,25286377,10308,0,1,1,1,1,135752,0,1,0,0,0
1,1,15672,135921,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925811816,1,976743932,50932116,552,1,10,135500,1107,134601,1,135951,0,0,1,6860,1,1,135957,0,1,1,4487,25286345,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,15356,135921,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812040,1,976743932,50931892,680,0,1,135500,168,134601,1,135951,0,0,1,6860,1,1,135957,0,1,2,4487,25286344,10121,1,0,1,1,1,135752,1,0,0,0,0
1,1,3292,181628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,185001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,10668,135921,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812132,1,976743932,50931800,576,1,1,135500,939,134601,1,135951,0,0,1,6860,1,1,135957,0,1,1,4487,25286343,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,13912,135921,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812156,1,976743932,50931776,528,1,1,135500,21119,134257,1,135950,0,0,1,6704,1,1,135957,0,1,2,4487,25286342,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,14436,135920,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812348,1,976743932,50931584,552,1,10,135500,10559,134257,1,135950,0,0,1,10816,1,1,135957,0,1,1,4487,25286341,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,10676,135920,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812548,1,976743932,50931384,680,0,1,135500,10559,134257,1,135950,0,0,1,10816,1,1,135957,0,1,1,4487,25286340,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,1528,135920,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925812676,1,976743932,50931256,538,1,1,135400,10106,134257,1,135949,0,0,1,6704,1,1,135957,0,1,2,4487,25286339,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,2808,135920,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,1,925813112,1,976743932,50930820,576,1,1,135400,6417,134257,1,135949,0,0,1,10816,1,1,135957,0,1,2,4487,25286338,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,10816,135920,1,1,2,253,1,1,2,4,1,2,5,0,87,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925813224,1,976743932,50930708,528,1,1,135400,3689,134257,1,135949,0,0,1,10816,1,1,135957,1,0,1,0,25286337,0,0,1,1,2,2,135752,1,0,0,0,0
1,1,12952,135920,1,1,2,2137,1,1,2,2,1,1,0,0,276,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925813464,1,976743932,50930468,552,1,10,135400,692378,134101,1,135948,0,0,1,6704,1,1,135957,0,1,1,4487,25286336,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,16336,135920,1,1,2,2137,1,1,2,2,1,1,0,0,552,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925813632,1,976743932,50930300,680,0,1,135400,346189,134101,1,135948,0,0,1,10816,1,1,135957,0,1,2,4487,25286335,10121,1,0,1,2,2,135752,1,0,0,0,0
1,1,15384,135920,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925813716,1,976743932,50930216,538,1,1,135300,346189,134101,1,135948,0,0,1,10816,1,1,135957,0,1,1,4487,25286334,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,11784,135920,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925813900,1,976743932,50930032,576,1,1,135259,1079,134101,1,135947,0,0,1,6704,1,1,135957,0,1,2,4487,25286333,10121,1,0,1,2,2,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,2222,2,2,2,4,0,1,1,6569,650,2222,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,185001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,6952,135920,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925813972,1,976743932,50929960,528,1,1,135259,161,134101,1,135947,0,0,1,10816,1,1,135957,0,1,1,4487,25286332,10121,1,0,1,1,1,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,10632,135918,1,1,2,253,1,1,2,4,1,2,5,401,96,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925814148,1,976743932,50929784,552,1,10,135259,918,134101,1,135947,0,0,1,10816,1,1,135957,0,1,1,4487,25286331,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,10592,135918,1,1,2,253,1,1,2,4,1,2,5,361,96,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925814456,1,976743932,50929476,680,0,1,135259,18107,133757,1,135946,0,0,1,6704,1,1,135957,0,1,2,4487,25286330,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,10256,135916,1,1,2,253,1,1,2,4,1,2,5,263,89,65000,1,10212,0,0,0,0,0,1,1,0,1,1,925814588,1,976743932,50929344,538,1,1,135214,9053,133757,1,135946,0,0,1,10816,1,1,135957,0,1,1,3212,25286329,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,5468,135915,1,1,2,2137,1,1,2,2,1,1,0,0,276,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925814912,1,976743932,50929020,538,1,1,135200,9053,133757,1,135946,0,0,1,10816,1,1,135957,0,1,2,3212,25286328,10308,0,1,1,1,1,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,5624,135915,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925815052,1,976743932,50928880,576,1,1,135200,9925,133757,1,135945,0,0,1,6704,1,1,135957,0,1,1,3212,25286327,10308,0,1,1,1,2,135752,1,0,0,0,0
1,1,6768,135915,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925815172,1,976743932,50928760,528,1,1,135200,6438,133757,1,135945,0,0,1,10816,1,1,135957,0,1,2,3212,25286326,10308,0,1,1,2,2,135752,1,0,0,0,0
1,1,5188,135914,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925815300,1,976743932,50928632,552,1,10,135200,3487,133757,1,135945,0,0,1,10816,1,1,135957,0,1,2,4487,25286325,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,215001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,7124,135909,1,2,2,280,2,2,2,4,0,1,1,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925815560,1,976743932,50928372,680,0,1,135200,1747,133601,1,135944,0,0,1,6704,1,1,135957,0,1,1,4487,25286324,10121,1,0,1,2,2,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,185001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,9468,135909,1,2,1,280,1,1,2,4,4,2,3,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925815688,1,976743932,50928244,538,1,1,135100,873,133601,1,135944,0,0,1,10816,1,1,135956,0,1,2,4487,25286323,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,1696,135908,1,1,2,253,1,1,2,4,1,2,5,317,96,65000,1,10309,0,0,0,0,0,1,1,0,1,1,925815828,1,976743932,50928104,576,1,1,135100,873,133601,1,135944,0,0,1,10816,1,1,135956,0,1,1,4487,25286322,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,9700,135908,1,1,2,253,1,1,2,4,1,2,5,281,99,65000,1,10290,0,0,0,0,0,1,1,0,1,1,925816080,1,976743932,50927852,528,1,1,135100,21027,133257,1,135943,0,0,1,6704,1,1,135956,0,1,2,4487,25286321,10121,1,1,1,2,2,135752,1,0,0,0,0
1,1,1680,135908,1,2,2,2443,1,1,2,4,3,2,4,66,400,65000,2,10309,0,0,0,0,0,2,1,0,1,1,925816204,1,976743932,50927728,552,1,10,135100,10513,133257,1,135943,0,0,1,6704,1,1,135956,0,1,1,4487,25286320,10121,1,1,1,3,1,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,280,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
1,1,9444,135904,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925816404,1,976743932,50927528,680,0,1,135100,10513,133257,1,135943,0,0,1,6704,1,1,135956,0,1,2,4487,25286319,10121,1,1,1,1,1,135752,1,0,0,0,0
1,1,1392,135904,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,1,925816528,1,976743932,50927404,538,1,1,135000,9603,133257,1,135943,0,0,1,6704,1,1,135956,0,1,1,4487,25286318,10121,1,0,1,2,2,135752,1,0,0,0,0
1,1,9576,135904,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,1,925816712,1,976743932,50927220,576,1,1,135000,6192,133257,1,135943,0,0,1,6704,1,1,135956,0,1,2,4487,25286317,10121,1,1,1,1,2,135752,1,0,0,0,0
1,1,3292,180628,1,2,2,2448,2,2,2,4,0,1,1,6569,650,65000,2,10212,0,20140765,3,36823,1,2,1,0,1,0,920895808,1,976743932,55848124,0,1,1,0,0,0,0,111637,0,0,1,10816,1,1,115001,0,1,2,4487,25047771,10121,0,0,1,3,2,135752,0,0,1,0,0
